id_user,id_res,X
saubuonsevui,102854,0.7
huongduong.xuvit,102854,0.81
saubuonsevui,102854,0.9
trancongnuthucnhi211,102854,0.79
hoangdieubakery113,102854,0.91
hoangdieubakery113,102854,0.93
saubuonsevui,102854,0.82
nguyenthianhdaodn93,102854,0.87
huongduong.xuvit,102854,0.86
saubuonsevui,102854,0.82
huongduong.xuvit,102854,0.84
hoangdieubakery113,102854,0.81
huongduong.xuvit,102854,0.82
saubuonsevui,102854,0.93
hoangdieubakery113,102854,0.85
hoangdieubakery113,102854,0.9
saubuonsevui,102854,0.89
hoangdieubakery113,102854,0.91
huongduong.xuvit,102854,0.89
windynguyen11995,102854,0.81
trsasocola,102854,0.8
saubuonsevui,102854,0.89
pinklyhilton,102854,0.63
hoa.daquy.965,102854,0.83
windynguyen11995,102854,0.87
tupham.dng,102854,0.81
hoa.daquy.965,102854,0.81
pinklyhilton,102854,0.82
hongdiep81,102854,0.92
nguyencongthanhdn90,102854,0.8
nghong7735,175638,0.84
vnhnghth,175638,0.93
vithnginh,175638,0.91
thanhthotngth,175638,0.9
hiduynl,175638,0.88
tqunhbi,175638,0.95
nhngchunh1368862382,175638,0.92
anhmaiphm,175638,0.85
dimakiydd,175638,0.93
thanhmaingth,175638,0.88
nhiuyn355729715,175638,0.78
peteked285,175638,0.88
waraxoc732,175638,0.79
humyl,175638,0.87
berom33833,175638,0.84
kajor82487,175638,0.77
limit54366,175638,0.91
phtng,175638,0.93
foodee_d7uuwyx8,175638,0.76
nghihong6855,175638,0.9
mduynvth102404520,175638,0.86
mkhuynl,175638,0.87
anhbi553721925,175638,0.74
tulmnguyn1759486574,175638,0.8
anbnhv,175638,0.84
cmnhing,175638,0.83
didng2032353863,175638,0.91
khnhhngphm505479873,175638,0.79
hngnhungv2062616413,175638,0.88
foodee_0zc1wd81,175638,0.96
foodee_8fshqp8c,175638,0.91
phnglinh1177961105,175638,0.78
kimloanhunh147017049,175638,0.86
huynnhi1745136595,175638,0.79
thindivth,175638,0.88
ynoanhphm,175638,0.76
ithyphan,175638,0.9
foodee_iwdm2qls,175638,0.32
ithihunh,175638,0.84
inhihong,175638,0.96
thanhphngtrn505479873,175638,0.94
hulinhtrnth,175638,0.93
mhip8956,175638,0.82
anthuinh,175638,0.94
gianhil,175638,0.89
foodee_cmibto6b,175638,0.87
ngchonvth,175638,0.95
dinvphanth,175638,0.91
thunhuv,175638,0.94
xunlanbi,175638,0.9
thuy29,175638,0.12
sandyQ,175638,0.75
huongchan,175638,0.75
thanhnha_dn2000,175638,0.92
huongchan,175638,0.09
huongchan,175638,0.08
anhquang7876,175638,0.92
namtuoc1091992,175638,0.64
man.nguyen,175638,0.8
dung.nguyen69,175638,0.79
pearblack.194,175638,0.83
emmadka2912,175638,0.79
dankhue1994,175638,0.77
thuhang.lak96,175638,0.79
lenmaster,175638,0.81
jasmine.05082210,175638,0.86
l0v3_wajtwjlls33_tjm3wjllansw3r,175638,0.84
nhanrain,175638,0.87
muamuaha_dn1993,175638,0.45
hoa.lam,175638,0.79
halana133,175638,0.62
ricca,86956,0.97
ngan.ly,86956,0.69
ngochanh41992,86956,0.93
ricca,86956,0.87
bixneygaga,86956,0.64
huyen.pham-thi-thanh,86956,0.85
ly.nguyen3823,86956,0.82
ngochanh41992,86956,0.92
hoangcongduyart,86956,0.97
hoangcongduyart,86956,0.97
hoangcongduyart,86956,0.99
tupham.dng,86956,0.78
hoangcongduyart,86956,0.95
hanh.ptn25041,86956,0.94
pinklyhilton,86956,0.73
caubekemniodn91,86956,0.9
giang.nguyen050,86956,0.74
halana133,86956,0.81
giang.nguyen050,86956,0.82
phml,86956,0.85
luyenthihuyenthao,86956,0.91
dung.nguyen69,86956,0.88
ngan.ly,86956,0.82
myhanh311291,86956,0.74
ngochanh41992,86956,0.82
minhthuy8773,86956,0.82
phannhung2286,86956,0.78
ongcc,86956,0.77
hoa.daquy.965,86956,0.84
phungminhngoc.nhs,86956,0.26
hoa.daquy.965,86956,0.59
hoa.daquy.965,86956,0.77
thuthaonguyen0908,86956,0.71
thuthaonguyen0908,86956,0.81
phanguyen.bc,86956,0.82
trnjame,86956,0.79
hodanghaien,86956,0.64
trucnddn,86956,0.82
giang.nguyen050,86956,0.84
lamquangbinh,86956,0.96
ngochanh41992,86956,0.91
giaythuytinh841879,86956,0.89
linh.dobao,86956,0.8
hoa.daquy.965,86956,0.85
lolemduongpho_dn92,86956,0.9
hokhanhtrang1010,86956,0.77
hoa.daquy.965,86956,0.69
traitimthattha851988,86956,0.78
lolemduongpho_dn92,86956,0.89
0905082920,86956,0.65
canary2390,86956,0.85
ngochanh41992,86956,0.86
lraphq,86956,0.79
hokhanhtrang1010,86956,0.79
sayuri.thanhthuy,86956,0.79
pinklyhilton,86956,0.81
pinklyhilton,86956,0.8
0903699,1026681,0.87
foodee_5tmlufc9,1026681,0.92
foodee_5tmlufc9,1026681,0.86
foodee_0dmhi7bn,1026681,0.84
0903699,1026681,0.87
foodee_5tmlufc9,1026681,0.92
foodee_5tmlufc9,1026681,0.86
foodee_0dmhi7bn,1026681,0.84
foodee_w8fqilf9,803906,0.92
thuynhung132,803906,0.87
tngvi4380,803906,0.95
foodee_oosrwhum,803906,0.16
foodee_kekbe62w,803906,0.93
foodee_bc3zzv3j,803906,0.98
foodee_51wn4sil,803906,0.89
foodee_vzk9r7ys,803906,0.9
nguyenvananh.dn,803906,0.84
nhattan.dtu,803906,0.36
cuarangme106,803906,0.67
phuong098,803906,0.1
hoangthithuyhangs2s,803906,0.65
nguyenho00900,909861,0.32
hoahong1234554321,909861,0.37
trangaac,909861,0.33
SongTu.Marketer,909861,0.66
bixneygaga,928743,0.75
foodee_jvjjamh6,928743,0.78
linh.mimi250202,928743,0.9
tuyttrm4637,928743,0.98
dieuhang.0101,928743,0.78
foodee_hi47k70a,928743,0.86
ame.sabishii,928743,0.69
foodee_5n7la883,928743,0.86
foodee_jdd1107f,928743,0.74
vytrandn141,928743,0.79
khoaitaychien_bichay_hihihi,928743,0.85
mimint,928743,0.88
foodee_gav7dbcn,635885,0.84
buikhanhly0020,635885,0.93
buikhanhly0020,635885,0.98
foodee_3yta8l6h,635885,0.9
cmvi,635885,0.9
cattrym,635885,0.73
tuyetnhungk47,635885,0.85
huyd7494,635885,0.87
ntngocmai809,635885,0.36
LaaEm,635885,0.91
thuhuyen12115,635885,0.98
kennkenn,635885,0.99
thuylinhluna96,635885,0.85
gaubong2507,635885,0.87
subi.hamzz,635885,0.12
minhnguyendn99,635885,0.54
nguyenbichngoc829,635885,0.7
nguynth8092,635885,0.92
chaumy103,635885,0.76
trantam.nissan,635885,0.68
hoanganhtran040596,635885,0.8
linhktvn,34602,0.22
honga13871,34602,0.35
hongson.nguyen,34602,0.25
0932172430,34602,0.09
thuylien.7pham,34602,0.79
Bhplong,34602,0.45
tiendung.nguyen.35,34602,0.55
thienthantinhnghich_2808,34602,0.64
Duongnhuquynh,34602,0.79
vulenhat120,10081,0.65
charpey333,885880,0.7
tuongvy09tlks1a,885880,0.92
btmt195,1000000423,1.0
yeulamchi_thuthuy211,1000000423,0.81
foodee_f1i9spwd,969515,0.87
lanhchanh108,969515,0.74
tmnhihong,969515,0.9
nabread117,969515,0.84
bixneygaga,969515,0.65
thao25287,969515,0.7
tobiwon,969515,0.61
misa2606,969515,0.78
goldenf.dnvn,969515,0.84
foodee_l1v4ke5g,740982,0.82
foodee_8cmnw6nr,740982,0.91
windynguyen11995,740982,0.81
foodee_e5i8ubtn,740982,1.0
foodee_nwijl2qz,740982,0.94
Minhnghia123qy,740982,0.8
phungphan543,740982,0.72
foodee_30sxyx0e,740982,0.94
foodee_tyef32vq,740982,0.98
foodee_do09owzq,740982,0.93
foodee_7lmukowx,740982,0.81
foodee_zk51wrud,740982,0.93
foodee_nol1i31h,740982,0.96
lrollking,740982,0.89
foodee_qhopd954,740982,0.97
foodee_vwoq80sk,740982,0.94
foodee_yvbb9hal,740982,0.97
foodee_ccc5v0zu,740982,0.94
foodee_wnpjte6k,740982,0.95
foodee_0dd55icc,740982,0.96
foodee_swvg3l60,740982,0.97
foodee_dpzrc4oe,740982,0.94
foodee_a1iump3j,740982,0.93
foodee_v3lcs7nz,740982,0.93
foodee_30sxyx0e,740982,0.93
Minhnghia123qy,740982,0.98
anh.thinguyen24,740982,0.41
foodee_z07vuj4i,740982,0.96
foodee_1efspyws,740982,0.82
foodee_p9bsp5nd,740982,0.95
foodee_3hdy2zqn,740982,0.96
foodee_u4o4p35c,740982,0.91
foodee_ai7xajp5,740982,0.96
foodee_fd53qbyk,740982,0.94
foodee_yg67hszf,740982,0.96
foodee_rwcg529i,740982,0.89
foodee_wmr88t2l,740982,0.94
foodee_t27qoqni,740982,0.86
foodee_bngpfkus,740982,0.9
sougen.phan208,740982,0.45
foodee_gratir6s,740982,0.93
foodee_eeie9cs5,740982,0.96
foodee_kp5zmk2a,740982,0.97
foodee_4e3pd19q,740982,0.99
uyenphuong311,740982,0.36
foodee_h32h55wg,740982,0.91
foodee_6yizlioz,740982,0.95
foodee_8bv300ez,740982,0.96
foodee_ueq23yca,740982,0.91
foodee_7642f9da,740982,0.97
foodee_ory3turd,740982,0.93
foodee_n0bcku0b,740982,0.97
foodee_d4gp9ure,740982,0.94
foodee_hbmsqw10,740982,0.98
thaophuong2612001,740982,0.59
foodee_k84qh6p0,740982,0.99
yijackson7768,740982,0.62
foodee_9ytqryfh,740982,0.92
foodee_bluujvdo,740982,0.85
foodee_96s2yu6e,740982,0.92
foodee_ayxyifsg,740982,0.95
foodee_bdrm635b,740982,0.99
foodee_ckmquoz5,740982,0.94
foodee_47rqlpfs,740982,0.95
foodee_10rwr2dl,740982,0.92
foodee_xad7sr5o,740982,0.92
foodee_5usi6cx0,740982,0.93
foodee_kla3shjd,740982,0.9
foodee_0xf0be6k,740982,0.94
foodee_fupxbd45,740982,0.98
khanhry1997,740982,0.96
foodee_7fazuow6,740982,0.87
foodee_v2d8bwzm,740982,0.92
foodee_urdp60it,740982,0.95
foodee_d4gp9ure,740982,0.9
foodee_0o1yrsdg,740982,0.91
foodee_0q0qvszy,740982,0.55
dangthithuytrang572,740982,0.69
foodee_1xyc75jy,740982,0.96
foodee_u4o4p35c,740982,0.86
foodee_cj4pibni,740982,0.83
foodee_yaux8cu2,740982,0.97
foodee_zv5xpezl,740982,0.9
foodee_ld6eady8,740982,0.99
foodee_1le8ro0p,740982,0.91
foodee_681966za,740982,0.97
foodee_wgca3vc4,740982,0.98
truyendhan,740982,0.31
phuongdieu_172,740982,0.86
foodee_fok36k39,740982,0.92
foodee_6rjou4m8,740982,0.93
foodee_7qvf144m,740982,0.96
foodee_6dwna8zj,740982,0.94
foodee_yaux8cu2,740982,0.92
foodee_qv7uxrns,740982,0.99
foodee_yg67hszf,740982,0.99
hiennt.cnmt,740982,0.74
foodee_lk2gd8un,740982,0.9
foodee_yx4mii00,740982,0.94
foodee_cu7tqbqb,740982,0.94
foodee_wl9clvlz,179985,0.86
hackerso5vietnam,179985,0.79
sunsaubong,179985,0.08
banhxeonamhien,179985,0.83
tktimevip957,179985,0.82
foodee_coa3losl,179985,0.87
foodee_09oujdtf,179985,0.79
foodee_aru1h7qi,179985,0.83
foodee_fntqj72z,179985,0.23
foodee_wl9clvlz,179985,0.77
foodee_x607r3f9,179985,0.21
foodee_30kcqs6a,179985,0.91
bxtomnhay,179985,1.0
hackerso5vietnam,179985,0.87
foodee_sddi5gw0,179985,0.99
tmnhihong,179985,0.19
khanhly1995,179985,0.83
i_lov3_baby,179985,0.72
thaothunguyen7194,179985,0.68
foodee_p71d7nrh,179985,0.71
foodee_93j6c8p7,179985,0.92
hiennt.cnmt,179985,0.42
foodee_d55q3cao,179985,0.75
Foodie25251325,179985,0.74
foodee_wbwdppv4,179985,0.87
foodee_0fz0t6ku,179985,0.78
cracker03vn,179985,0.87
foodee_m2lbcr29,179985,0.16
linhhoang686,179985,0.8
cuarangme106,179985,0.68
kimjaejoong9x,179985,0.75
foodee_o16f3ye4,179985,0.79
vagabond957,179985,0.83
votram167,179985,0.91
thanhvan.dn97,179985,0.84
nhatthao89dnvn,179985,0.74
foodee_94xdwglf,179985,0.85
foodee_38dibl7o,179985,0.91
foodee_3no2ee9s,179985,0.89
danang123,179985,0.78
foodee_ic1g2blm,179985,0.36
ankhang91,179985,0.84
pinklyhilton,179985,0.5
0914773579,179985,0.83
Sunyy,179985,0.81
samrick,179985,0.68
pinklyhilton,179985,0.8
0914773579,179985,0.8
zixi,179985,0.87
tien.tran957,179985,0.86
thanhvan.dn97,179985,0.78
kimjaejoong9x,179985,0.79
akinamida,179985,0.76
nhi.tran-thi-phuc,179985,0.84
ngocmai.jj,179985,0.82
pinklyhilton,179985,0.73
trancongnuthucnhi211,179985,0.62
na.hh,179985,0.89
xuanquyen93,179985,0.78
ngan.ly,179985,0.71
hien.ttu,179985,0.82
sallypham0512,179985,0.96
thinthi,179985,0.58
huongle123,179985,0.74
Muffin,179985,0.37
xuanquyen93,179985,0.77
pizzaheo,179985,0.89
tupham.dng,179985,0.6
hoa1987%24,179985,0.81
foodyuser_903500a6,179985,0.91
hoanghanthi,179985,0.52
Nguyenthinhumai2473840,179985,0.71
ngocmai.jj,179985,0.75
mr_tca_ms,179985,0.55
hackerso6vietnam,179985,0.82
hackerso5vietnam,179985,0.63
bongc4181,179985,0.35
phamngocbangbangpham,179985,0.77
phangiang.18794,179985,0.86
nhhdvh97,179985,0.75
hoanganh111,179985,0.88
0914773579,179985,0.73
hackerso4vietnam,179985,0.75
tientran9528,179985,0.76
bongbong1,179985,0.6
thienthanh208,179985,0.72
unlock_heart281,179985,0.57
nabread117,179985,0.82
moclinh87_quyen,179985,0.72
foodyuser_903500a6,179985,0.83
huyenle1210,179985,0.65
hackerso4vn,179985,0.76
tu_tuan17,179985,0.27
nhhdvh97,179985,0.63
foodee_e3b9e97f,179985,0.9
foodyuser_903500a6,179985,0.76
bxtomnhay2,179985,0.72
anhdnp,179985,0.34
tieucongchua_tk95,179985,0.53
sunflower.min,179985,0.36
thuynguyen0083,635420,0.97
hoangchaudienbien,635420,0.95
kieuoanh.hvtc.1911,635420,0.8
tronghai_travel,635420,0.63
trnhngtho,17520,0.82
vitkieukidb,17520,0.73
chrjx_l0v3.vjp8x_0nljn3,17520,0.62
kieuoanh.hvtc.1911,726255,0.8
chrjx_l0v3.vjp8x_0nljn3,17366,0.6
t.pisces,17599,0.73
chrjx_l0v3.vjp8x_0nljn3,17599,0.64
kieuoanh.hvtc.1911,728176,0.71
duy_dt_dkm93,315092,0.59
kieuoanh.hvtc.1911,315092,0.73
Ng.thanhthu,315092,0.59
trnhngtho,315092,0.72
Ng.thanhthu,315092,0.61
Ng.thanhthu,315092,0.53
chrjx_l0v3.vjp8x_0nljn3,63093,0.65
liemnt.1294,17264,
liemnt.1294,17264,
ngoisaocodon_minhban,17264,
boybanhtimgirlchanh_dn,17264,0.74
chrjx_l0v3.vjp8x_0nljn3,17264,0.65
kieuoanh.hvtc.1911,724615,0.78
Ng.thanhthu,251632,0.67
trnhngtho,251632,0.54
kieuoanh.hvtc.1911,724552,0.79
kieuoanh.hvtc.1911,725037,0.81
kieuoanh.hvtc.1911,724854,0.83
kieuoanh.hvtc.1911,84688,0.71
qunl4712,84688,0.83
kieuoanh.hvtc.1911,723141,0.75
trnhngtho,146457,0.81
kieuoanh.hvtc.1911,726421,0.81
minhhi9462,184370,0.87
minhhi9462,184362,0.79
xuanmanh254,118582,1.0
lovely_novice_007,17429,
lovely_novice_007,17429,
lovely_novice_007,17429,
lovely_novice_007,17429,
lovely_novice_007,17429,
hackerstar,17429,
duchieu55,17429,
tranphuongduy91,17429,
dinhhadb,642776,0.9
dinhhadb,642776,0.99
doanngoc_lan87,642776,
tronghai13,642776,0.92
foodee_lm77uhaz,686084,0.66
tuyenttx1,686084,0.86
tuyenttx1,686084,0.7
tuyenttx2,686084,0.6
quyenltv,686084,0.67
NamVoHoang,686084,0.54
NamVoHoang,686084,0.54
nhu.che,686084,0.54
namvo0901,686084,0.54
quyenltv,686084,0.59
quyenltv,686084,0.57
quyenltv,686084,0.68
quyenltv,686084,0.58
quyenltv,686084,0.62
nhu.che,686084,0.54
quynhnhu243,686084,0.54
namvo0901,686084,0.55
namvo0901,686084,0.54
namvo02,686084,0.87
namvo02,686084,0.73
sherry90,686084,0.82
kieuoanh.hvtc.1911,726298,0.67
kieuoanh.hvtc.1911,726301,0.79
kieuoanh.hvtc.1911,723044,0.74
kieuoanh.hvtc.1911,727255,0.72
hao.dau,248511,0.65
hoa.phan,248511,0.79
hoa.phan,248511,0.77
quyenltv,248511,0.83
nhu.che,248511,0.59
nhu.che,248511,0.6
quynhnhu243,248511,0.6
qa0703,248511,0.64
nhu.che,248511,0.54
qa0311,248511,0.86
quynhnhu243,248511,0.58
trang124,248511,0.69
nguyenhang1907,248511,0.65
quynhnhu243,248511,0.6
hao.dau,248511,0.6
nhu.che,248511,0.61
nhu.che,248511,0.68
nhu.che,248511,0.74
thuyhao867,248511,0.8
hao.dau,248511,0.65
thuyhao.test,248511,0.54
hao.dau,248511,0.65
nhu.che,248511,0.66
nhu.che,248511,0.63
hao.dau,248511,0.99
kieuoanh.hvtc.1911,646075,0.64
ngoisaocodon_minhban,646075,
duchieu55,646075,
tranphuongduy91,646075,
kieuoanh.hvtc.1911,723744,0.76
lovantien,127624,0.89
bantang,1024916,0.72
minhhi9462,130499,0.87
kieuoanh.hvtc.1911,724621,0.71
hien.doan-tan,979887,0.67
bantang,979887,0.77
bantang,979887,0.64
kieuoanh.hvtc.1911,726023,0.75
bantang,1025860,0.78
nhu.che,1025860,0.54
namvo0901,1025860,0.51
nhu.che,1025860,0.74
namvo0901,1025860,0.48
namvo0901,1025860,0.54
namvo0901,1025860,0.54
namvo0901,1025860,0.54
namvo0901,1025860,0.54
namvo0901,1025860,0.54
namvo0901,1025860,0.54
namvo0901,1025860,0.54
namvo0901,1025860,0.54
namvo0901,1025860,0.52
namvo0901,1025860,0.54
khanghiatai,1025860,0.57
khanghiatai,1025860,0.57
namvo0901,1025860,0.72
tieutu12mov,1025860,0.54
tien.cao,1025860,0.88
tien.foody,1025860,0.78
quynhnhu243,1025860,0.65
111111,1025860,0.77
quynhnhu243,1025860,0.45
ddthuyhao,1025860,0.54
nhu.che,1025860,0.54
hao.dau,1025860,0.58
nhu.che,1025860,0.66
nhu.che,1025860,0.68
ngoisaocodon_minhban,1025860,0.79
0908719755,1025860,0.67
spig_lazy,1025860,0.88
quyenltv,1025860,0.6
kieuoanh.hvtc.1911,723045,0.75
kieuoanh.hvtc.1911,722819,0.7
kieuoanh.hvtc.1911,666040,0.51
chrjx_l0v3.vjp8x_0nljn3,63489,0.51
chrjx_l0v3.vjp8x_0nljn3,17450,0.61
chocola_bi,862556,0.79
tukhuyen1608,762980,0.55
thanhtu1102,930998,0.23
tukhuyen1608,762979,0.71
nguyencaoluan.bh,745934,0.92
mr.buithephong,129628,0.99
nguyencaoluan.bh,745934,0.98
ntmd15,745934,0.39
trangle1201,745934,0.6
cloudn,745934,0.88
nhu28121998,129628,0.34
beocon_20_01,129628,0.76
lydinh1188,129628,0.84
lydinh1188,129628,0.79
foodee_iqozegjn,1034640,0.99
phtuyenktvtk54,73136,0.14
foodee_g1g53bkn,73136,0.23
foodee_pbogjff0,73136,0.25
foodee_jmwjx0b8,73136,0.51
thyhnh8806,73136,0.25
donviphote,73136,0.09
phungtvk0106,73136,0.07
minhanh8958,73136,0.08
maitram.chau94,73136,0.1
Kimngaan13,73136,0.32
mrblack0801,73136,0.15
hongdiem8704,73136,0.49
trucan1501,73136,0.21
Dungbth,73136,0.08
loantran11193,73136,0.71
phuongcartoon1997,73136,0.48
ledung_89,73136,0.12
vananhnguyen9105,73136,0.82
chaupham815,73136,0.76
chaupham815,73136,0.71
chiengalop42,73136,0.74
trannguyengiangochuy,73136,0.88
chaupham815,73136,0.81
liuchiufei,73136,0.76
lvhtrang.16,73136,0.67
bongdematula,73136,0.8
vanndinh28,73136,0.85
peomachi96,73136,0.76
anhsongap,73136,0.47
peoctieu93,73136,0.56
quantri.nguyenkhanh,73136,0.4
thangkd2010,73136,0.73
tuongvyluamauxanh,73136,0.73
tien.nguyen091296,73136,0.36
huy911120751,73136,0.7
lydinh1188,73136,0.87
thutin5567,73136,0.85
bedep_bekieu_betieutienty,73136,0.35
pjnzu,73136,0.55
anhnhat994,208794,0.83
lydinh1188,199995,0.82
lydinh1188,199995,0.84
tranquoctuan06121988,866199,0.56
honey_9x_baby,734557,0.96
tuananhho,714106,1.0
foodee_831m4p9p,714106,0.87
foodee_kq8gxmws,714106,0.84
thminhlam,714106,0.72
foodee_5hxcrw0x,714106,0.57
chickenloveb4,714106,0.53
foodee_7c8a32b0,714106,0.72
nmth.phuong,714106,0.26
Antran0909,714106,0.69
khanhtramphan0509,176186,0.84
khanhtramphan0509,176186,0.83
leo_xita1896,176186,0.75
bongdematula,176186,0.38
dung500,176186,0.65
anhnhat994,176186,0.84
peoctieu93,176186,0.76
canhcut996,176186,0.24
lhm.linh,176186,0.8
milk_teddy_95,176186,0.59
duyendang12345,176186,0.75
lydinh1188,176186,0.79
gaibim.xinhtuoi,176186,0.72
lydinh1188,176186,0.82
falling_star_314,93878,0.64
lydinh1188,93878,0.74
lydinh1188,93878,0.72
lydinh1188,93878,0.75
falling_star_314,705924,0.75
foodee_ni4zu4qe,705924,0.54
sonicetomeetyou1219,705924,0.78
Betty%20Ng,705924,0.88
phngnga7569,705924,0.74
minhminh78,705924,0.62
baba1402,705924,0.97
nhudo6992,705924,0.19
nguynlchi,705924,0.91
naktloria1584,705924,0.78
beobeo217,705924,0.72
_thutrang.vu._,705924,0.87
viphng6323,705924,0.64
MinhAnh2811,705924,0.98
MinhAnh2811,705924,0.88
Biicon,705924,0.63
AnhHong_138,705924,0.86
beobeo217,705924,0.77
falling_star_314,705924,0.81
ngocanh_love776,705924,0.85
Nga93,705924,0.82
nguynnhi8566,705924,0.85
vannguyen20012001,705924,0.65
11150073,705924,0.78
tuyetmaing.131,705924,0.67
cachuaxinhdep,705924,0.9
tuongvy2112,705924,0.88
hoa.1234,705924,0.81
Thanhtra2242,705924,0.91
mymy0512,705924,0.79
phammy304104,705924,0.85
chau.thai,705924,0.82
joka_hatachi,248555,0.65
bochu5978,248555,0.74
peomachi96,248555,0.64
tieuphung29,97886,0.71
tieuphung29,97886,0.67
tieuphung29,97886,0.65
tieu_tu_quay_000,97886,0.57
nekokurosama,97886,0.36
vietanhtran,115674,0.59
lydinh1188,115674,0.86
lydinh1188,115674,0.84
lydinh1188,115674,0.82
lydinh1188,115674,0.79
maybe_forget988,115674,0.84
lydinh1188,126812,0.69
lydinh1188,126812,0.8
tranhoang.nhatlinh,741371,0.72
falling_star_314,741371,0.7
deviltrish39,741371,0.87
chaupham815,97206,0.86
nguyenthanhthuy98.bh,653405,0.84
xukaxinhxinh,653405,0.39
thanhyen23,653405,0.37
duongtramanh123,653405,0.99
tphuong1101,653405,0.47
khanhly.1907,653405,0.59
phan.mytien,653405,0.72
dngoc.2611,653405,0.96
beobeo217,653405,0.83
ntkl301296,653405,0.79
hanhi.phm,653405,0.83
tojyeubjenvjaj,653405,0.56
tructhanh9172,653405,0.9
beobeo217,653405,0.62
phuongthanh8690,653405,0.73
macthingheo,653405,0.81
macthingheo,653405,0.71
phuongchau,653405,0.53
Quynhmui96,653405,0.26
macthingheo,653405,0.78
doanhue0901,653405,0.78
macthingheo,653405,0.89
trandathaonguyen,653405,0.68
duongthinhuthuy.bh,653405,0.88
romantics_love89,653405,0.94
lhm.linh,653405,0.71
diunhun,653405,0.48
chaupham815,653405,0.73
khanhtramphan0509,653405,0.84
candyhoney2908,788332,0.35
stone.ng95,788332,0.85
pth.cntt.gaming,172418,0.72
lydinh1188,172418,0.78
chocola_bi,945692,0.78
chocola_bi,1027671,0.79
11150073,668434,0.69
whitememory10,668434,0.84
nhuhieu13022001,668434,0.74
tructhanh9172,668434,0.85
macthingheo,668434,0.85
macthingheo,668434,0.88
dinhuyenthi,668434,0.83
phuthuy_nho253,668434,0.97
LynhKem,668434,0.87
nguyenminhthuy030395,668434,0.84
nh0x_babygirl_20,668434,0.73
phuongchau,668434,0.8
macthingheo,668434,0.91
macthingheo,668434,0.9
trungngvi,668434,0.91
hoangtuan265,668434,0.91
meoiudau,668434,0.86
foodee_nc4alzaf,36551,0.12
11164033,36551,0.31
heobeoucic,36551,0.37
lduy2k18,36551,0.62
jerrylebarohaan26,36551,0.82
jerrylebarohaan26,36551,0.78
jerrylebarohaan26,36551,0.57
_thutrang.vu._,36551,0.92
MinhAnh2811,36551,0.85
phuongthanh8690,36551,0.76
hathanh1772,36551,0.71
peomachi96,36551,0.72
diunhun,36551,0.72
duyendang12345,36551,0.22
gaibim.xinhtuoi,36551,0.58
falling_star_314,36551,0.69
selphuong95,36551,0.79
tranhoang.nhatlinh,36551,0.8
lethientan1998,737644,0.96
Betty%20Ng,737644,0.75
foodee_bx0xb74a,737644,0.78
miyunguyen,737644,0.3
thuphuongg2401,737644,0.88
foodee_7c8a32b0,737644,0.79
nguyenthanhluant39,737644,0.62
quynhpino,737644,0.75
Iamngansafi,737644,0.7
kimcuonggia,737644,0.8
junkoala,737644,0.37
tranquoctuan06121988,737644,0.79
Biicon,737644,0.96
tieuphung29,737644,0.69
imiss_bedieu17,95426,0.32
falling_star_314,95426,0.49
Thuyvy.nn996,95426,0.81
luugialinh1995,95426,0.82
Quynhmui96,95426,0.74
josynguyen,95426,0.57
Quynhmui96,95426,0.76
peomachi96,95426,0.64
peoctieu93,95426,0.67
tranhoang.nhatlinh,95426,0.71
lydinh1188,95426,0.76
chocola_bi,1022688,0.76
huynnguyn3267,751925,0.92
phuongchau,751925,0.8
foodee_ksurgem4,751925,1.0
duy_nguyen007,751925,0.89
foodee_73b0x0wl,751925,0.99
Nhuocthuyhan1994,751925,0.97
Nga93,751925,0.75
thuhuongdt1991,751925,0.94
thuytrangsteeldaia09,723056,1.0
Hoanglien2606,723056,0.81
ngocanh_love776,723056,0.35
huyhong6306,636733,0.83
foodee_oiislu7h,882092,0.76
foodee_7c8a32b0,882092,0.86
foodee_br1tmsbj,882092,0.87
nhmbnh,882092,0.97
pe.thokute,882092,0.98
chocola_bi,1019132,0.69
tqhuy206,748497,0.37
foodyuser_6628c15d,748497,0.79
foodee_pkg4cusw,748497,0.8
quynhhao1903,748497,0.32
foodee_1u13vdpg,748497,0.91
foodyuser_6628c15d,748497,0.84
foodee_lnkq0c5t,748497,0.84
foodee_63flcp2t,748497,0.81
foodee_b8ge89h5,748497,0.83
foodee_m51g2nbs,748497,0.8
foodee_pcdn0o4y,748497,0.78
foodee_ffkr8iuj,748497,0.83
foodee_v95ay4oi,748497,0.82
foodee_qbwnv2mr,748497,0.84
villagebienhoa,748497,0.85
foodee_uhxfc8hf,748497,0.81
foodee_nw52wdezhz,748497,0.81
foodee_m4hcv87k,748497,0.8
foodee_88503efu,748497,0.78
foodee_ll64ylrw,748497,0.76
foodee_pkg4cusw,748497,0.98
thiphan142000,748497,0.38
lehang_0602,748497,0.27
anhnhat994,748497,0.08
turtlesatsat2206,748497,0.76
trnngn,748497,0.82
bitra18,748497,0.3
lydinh1188,748497,0.92
foodee_slpa21un,92190,0.08
foodee_qeb3rjtr,92190,0.29
nguyenanhhuy1807,92190,0.62
tranquoctuan06121988,92190,0.68
0934188501,92190,0.82
hahatrenmay,92190,0.69
ledung_89,92190,0.25
lvhtrang.16,92190,0.79
lethanhnam92,92190,0.25
chaupham815,92190,0.73
thuy.an.758399,92190,0.15
lydinh1188,92190,0.91
lydinh1188,92190,0.9
liuchiufei,92190,0.55
