,address,comment,id_res,id_user,latitude,longitude,name_res,rating,username,label
29628,"8/11 Đường Số 49B, P. Thảo Điền,Quận 2, Hồ Chí Minh","Cá diêu hồng nướng muối ớt đem ra là thấy thích ý,  bạn cá vàng đẹp, ướp thấm vị , nước chấm ngon😬😬😬
Cơm trái thơm chưa kịp chụp 😅😅😅 cơm ko bị khô, nêm đậm đà chua chua ngọt ngọt 
Nv nhiệt tình ,view đẹp, 
Sẽ way lại nếu có dịp",877374,foodee_8myy5do3,10.801668,106.728582,River View Restaurant,10.0,Jesse,1
29633,"8/11 Đường Số 49B, P. Thảo Điền,Quận 2, Hồ Chí Minh",Để đây và ko nói gì thêm,877374,foodee_ldta4s6p,10.801668,106.728582,River View Restaurant,10.0,Trần Yến,1
29634,"8/11 Đường Số 49B, P. Thảo Điền,Quận 2, Hồ Chí Minh","Lovely staff, good food, best view 🌺😎",877374,foodee_ldta4s6p,10.801668,106.728582,River View Restaurant,10.0,Trần Yến,1
29637,"8/11 Đường Số 49B, P. Thảo Điền,Quận 2, Hồ Chí Minh","Xem bluận thấy gà nướng rẻ mà ngon cũng xí xon đặt 1 con,  3 đứa no phành bụng ra😆 , soup tomyum ngơn nhưng ko dc cay 😂 vì a shiper bảo quán sợ nhà có người ko ăn dc cay nên để ớt riêng, cho 10diem vì quán có tâm khách hàng ko thấy mặt 💗",877374,foodee_i02g1mxv,10.801668,106.728582,River View Restaurant,10.0,SiSi Yaj,1
29651,"8/11 Đường Số 49B, P. Thảo Điền,Quận 2, Hồ Chí Minh","Quán view đẹp, ông chủ thân thiện, dễ thương. Đồ ăn đa dạng, phong phú và hấp dẫn, đặc biệt mang đậm văn hoá ả rập.",877374,foodee_mmnx3qpy,10.801668,106.728582,River View Restaurant,10.0,Su Kem,1
29681,"533 Nguyễn Tri Phương, P. 8,Quận 10, Hồ Chí Minh","Trong những quán buffet lẩu nướng thì mình ưng bụng quán này nhất. Hôm đó trời mưa 3 chị em mình lặn lội từ Gò Vấp sang quận 10 vì quá thèm lẩu nướng và thấy có 1 bạn review trên fb cũng oke.
Mỗi nồi lẩu chia làm 2 ngăn, mình chọn Lẩu Thái chua cay (lẩu này ngon nhất luôn, chua chua cay cay vừa đủ) và Lẩu cay vị Macao (vị cay hơn nhưng nhạt chứ không đậm vị). Ngoài ra còn 2 vị lẩu là Lẩu nấm và Lẩu collagen. Đồ nướng đa dạng, gọi mang ra liền và thường xuyên thay vỉ. Tráng miệng có trái cây và vài loại chè, hôm đó mình ăn hẳn 2 chén chè hạt é ngon lắm :)))

✅ Điểm cộng:

- Đủ loại giá cho các bạn chọn lựa từ 199k - 499k, mình chọn menu 239k thì sẽ được tặng 1 thố thịt bò đá và 1 set hải sản với số lượng tương đương với số người ăn
- Menu gọi thêm món ăn đa dạng gồm thịt bò, thịt gà, thịt heo, hải sản, đồ viên...các bạn phục vụ mang ra nhanh lắm luôn nè
- Thức ăn kèm khá đa dạng để tại quầy, rau tươi sống để trong tủ lạnh, các bạn tự lấy nè
- Nhà hàng không gian sang trọng ấm cúng, phù hợp với mọi bữa tiệc
- Các bạn phục vụ rất dễ thương và nhiệt tình, nước lẩu sôi nhưng tụi mình mãi mê chụp hình nên có bạn đến bỏ đồ ăn vô lẩu rồi nướng dùm tụi mình luôn
- Anh/chú giữ xe cũng vui vẻ nhiệt tình lắm :)))

❎ Điểm trừ:
Mình chưa thấy điểm nào trừ cả :))",985307,mymy26051996,10.767181,106.667106,Sik Dak Fook - Ăn Được Phúc - Nguyễn Tri Phương,10.0,My My,1
29684,"533 Nguyễn Tri Phương, P. 8,Quận 10, Hồ Chí Minh","Chổ này ăn được nè😍. Nhân viên lịch sự, buffet lẩu và nướng cùng lúc nên khá là ưng. Điểm trừ duy nhất là quán luôn đong, cần đặt bàn trước khi đến!",985307,foodee_5xhwqq3f,10.767181,106.667106,Sik Dak Fook - Ăn Được Phúc - Nguyễn Tri Phương,10.0,Phong Lục,1
29700,"533 Nguyễn Tri Phương, P. 8,Quận 10, Hồ Chí Minh","Trong mùa dịch, nói thiệt lòng khó chọn nhà hàng ăn ghê, vì sợ... lắm lắm. Nhưng nghe đứa bạn nói tất cả nhân viên nhà hàng Ăn Được Phúc, điều được trang bị khẩu trang trong suốt quá trình pv buổi ăn và  trang bị sẵn dung dịch rửa tay khô diệt khuẩn trước cửa ra vào. Nghe mà ưng ghê, vì tinh thần trách nhiệm cao của ban quản lý nhà hàng đối với thực khách. Khi đến ăn điều tôi bất ngờ nhất là nhà hàng bán buffet nhưng thức ăn phục vụ cực nhanh và chất lượng nghen.Hải sản ở đây khá  tươi, rau thì được rửa sạch, thịt thì khỏi nói luôn, phục vụ ngập bàn ăn thoả thích. Nước uống giá khá mềm so với chất lượng, tráng miệng thì phong phú nhiều  lắm nha, bánh ngọt, trái cây, chè, sữa***.. À hôm mình đi đong khách lắm mà nhân viên vẫn niềm nở nhiệt tình nghen, không giống mấy chổ khác. Thiệt tình là ưng nhà hàng này lắm mới viết "" Review "" để bà con tham khảo!. Chắc chắn sẽ quay lại❤️",985307,foodee_8dor9251,10.767181,106.667106,Sik Dak Fook - Ăn Được Phúc - Nguyễn Tri Phương,10.0,foodee_8dor9251,1
29711,"533 Nguyễn Tri Phương, P. 8,Quận 10, Hồ Chí Minh","Lần nữa ghé lại nhà hàng vẫn không làm mình thất vọng . Nước lẩu đậm đà , đồ ăn trang trí đẹp , các bạn nhân viên vui vẻ nhiệt tình , không gian thích hợp để họp mặt bàn bè gia đình. Chắc chắn sẽ ghé lại nhiều lần",985307,foodee_v6su0kx1,10.767181,106.667106,Sik Dak Fook - Ăn Được Phúc - Nguyễn Tri Phương,10.0,Akari Chan,1
29726,"533 Nguyễn Tri Phương, P. 8,Quận 10, Hồ Chí Minh","Được người quen giới thiệu , nay mới có dịp đến nhà hàng để thưởng thức 
- Về không gian : quán trang trí đèn vàng , lồng đèn đỏ đúng kiểu người hoa luôn tạo cho khách cảm giác ấm cúng ,  chỗ ngồi thoải mái , view thích hợp để sống ảo ( mình cực thích )😊
- Về đồ ăn : món ăn quầy line đa dạng và ngon , nước lẩu đậm đà rất hợp khẩu vị người việt 
- Về phục vụ : các bạn vui vẻ , nhiệt tình , tư vấn kĩ về menu
Đang có chương trình khuyến mãi giảm giá 30% , so ra giá thành không hề cao , chắc chắn sẽ quay lại trong thời gian gần nhất ❤",985307,foodee_v6su0kx1,10.767181,106.667106,Sik Dak Fook - Ăn Được Phúc - Nguyễn Tri Phương,10.0,Akari Chan,1
29728,"533 Nguyễn Tri Phương, P. 8,Quận 10, Hồ Chí Minh","MÓN ĂN RẤT NGON, ĐA DẠNG VÀ GIÁ RẤT BÌNH DÂN.
Hiện quán ""Sik Dark Food"" đang có chương trình sale 30% trên tất cả các SET đến hết ngày 17/12/2019
Mình đã có 1 bữa tối tuyệt vời và no cành hông ở đây.
Nhất định sẽ đến đây nhiều lần nữa
Đặc biệt các bạn PV ở đây rất dễ thương và nhiệt tình.
Chúc các bạn thưởng thức đồ ăn ở đây vui vẻ nhé!",985307,tmminh4013,10.767181,106.667106,Sik Dak Fook - Ăn Được Phúc - Nguyễn Tri Phương,10.0,Tâm Minh,1
29814,"401 Lê Quang Định, P. 5,Quận Bình Thạnh, Hồ Chí Minh","Mình đặt hàng bên ứng dụng grab lúc 12h đêm có mã giảm giá 30% còn 46k cho phần đặc biệt, shiper giao nhanh tầm 10’ là nhận được món ăn vẫn còn nóng hổi luôn.
1 phần đặt biệt gồm 3 con tôm, 4 miếng cá không xương, 7 miếng heo quay + bún & nước lèo.
Thịt heo quay ăn giòn ,thịt tôm và cá tươi ăn dai dai rất ngon. Nước lèo nêm nếm rất vừa miệng

Tổng kết : Rất ngon , ăn rất đáng tiền. Lần sau sẽ tiếp tục ủng hộ quán",900656,foodee_4c8x9a04,10.814298,106.68963,Bún Nước Lèo Sóc Trăng - Lê Quang Định,10.0,nhật,1
29924,"376 Nguyễn Tri Phương,Quận 10, Hồ Chí Minh","Bánh bông lan rất ngon dù giá có hơi đắt nhưng bánh mềm và ngon hơn Tai Yang và Le Cast. Bánh nhiều phô mai và lạt lạt ăn k hề ngán luôn. Lúc mang về bánh còn nóng ấm chứ k có nguội chứng tỏ đây là bánh mới chứ k phải bánh cũ. Btw nhân viên dễ thương thân thiện cục kì luôn á, giới thiệu bánh mà nói chuyện rất nhẹ nhàng dễ nghe. Quả thật bánh ngon mà thái độ phục vụ tốt nữa thì mình k tiếc gì mà k cho Grand Castella điểm 10 nhé",765457,customprices,10.764205,106.667959,Grand Castella - Bánh Bông Lan Đài Loan - Nguyễn Tri Phương,10.0,Pham Thanh Thuy Nguyen,1
29928,"376 Nguyễn Tri Phương,Quận 10, Hồ Chí Minh","145k được nguyên cái bánh to quá trời 2 người ăn còn hỏng hết :)))) cốt bánh mềm mịn, k có gây mùi trứng quá nhiều :))) phô mai béo béo nó hơi đặc lại ai muốn nó chảy ra thì cắt bánh đưa vào lò vi sóng ở nhiệt độ thấp chừng 30 giây là nó chảy ra liền :))) bánh đem về còn rất ấm (chứng tỏ đó là bánh vừa mới làm chứ không phải bánh cũ đâu nha) :)))) Ở Grand Castella có nhiều loại bánh để chọn nhất và bánh ở đây được coi là ngon nhất luôn đó trời đất ơiii :))))",765457,frogcrashhh,10.764205,106.667959,Grand Castella - Bánh Bông Lan Đài Loan - Nguyễn Tri Phương,10.0,Thanh Vy Trần,1
29929,"376 Nguyễn Tri Phương,Quận 10, Hồ Chí Minh",Bánh đem về còn nóng ngon nha :))) Hôm nay 1/9 mua 1 ổ bất kì được tặng thêm 1 ổ Seasalt Custard Almond Cake (Frappe Cream) :)))) bánh mềm và xốp hơn mấy chỗ khác :))) sẽ ủng hộ dài dài,765457,UniVirus,10.764205,106.667959,Grand Castella - Bánh Bông Lan Đài Loan - Nguyễn Tri Phương,10.0,Love Eating,1
29930,"376 Nguyễn Tri Phương,Quận 10, Hồ Chí Minh","Bánh bông lan ngon !!! Mua khi khai trương dc giảm 30% !! Nhân viên dễ thương vô cùng !! Không gian sáng sủa, thích nhất là được các anh làm bánh để bánh vào hộp nhìn đã mắt ghê!!! Vị trí dễ thấy lắm nha !! Giá cả dc giảm 30% nên cũng thấy rẻ lắm !! Bánh nhìn đẹp hơn bánh của Le Castella !! Bánh bự và xốp ăn nó ngon gì đâu luôn !!! Chắc sẽ ủng hộ dài dài !!!",765457,frogcrashhh,10.764205,106.667959,Grand Castella - Bánh Bông Lan Đài Loan - Nguyễn Tri Phương,10.0,Thanh Vy Trần,1
29931,"376 Nguyễn Tri Phương,Quận 10, Hồ Chí Minh",Bánh mềm ngon lắm có 102k à rẻ hơn các chỗ bán bánh bông lan khác. Mua bánh rồi còn được tặng thẻ thành viên rồi cả cái cốc siêu đẹp nữa :))))) nhân viên cũng dễ thương lắm :))) bánh mềm béo ngon lạt lạt nên mình cũng thích :)) phô mai cũng nhiều nữa :)) có dịp chắc chắn sẽ mua tiếp thôi :))),765457,Beta69,10.764205,106.667959,Grand Castella - Bánh Bông Lan Đài Loan - Nguyễn Tri Phương,10.0,Thuý  Ngọc,1
29934,"2/25 Đường Số 7, Cư Xá Đô Thành, P. 4,Quận 3, Hồ Chí Minh","Bánh lọc ngon, mua ship về ăn mấy lần rồi mà ko ngán. Ăn bánh xong làm thêm ly chè khúc bạch nữa là nhất luôn. Cho quán 5 sao",1032656,hoduytruong,10.77247,106.682686,Dì Vui - Bánh Lọc Huế - Shop Online,10.0,truong Ho,1
29935,"197 Nguyễn Văn Trỗi, P. 10,Quận Phú Nhuận, Hồ Chí Minh","Món ăn ở đây phải nói trên cả tuyệt vời tôi chưa từng được ăn ở quán nào ngon như thế này trước đây, đều đặt biệt có một anh quản lý đẹp trai tuyệt đối không thể nào chê phối thêm một cặp kính trên cả tuyệt vời, còn có cả các chị phục vụ xinh đẹp nửa. Cảm ơn nhà hàng đã sinh ra trên trái đất này để tôi được ăn ngon như ngày hôm nay...!",4190,limthanh892642655,10.796808,106.673216,Kichi Kichi Lẩu Băng Chuyền - Nguyễn Văn Trỗi,10.0,Liêm Thanh,1
29936,"197 Nguyễn Văn Trỗi, P. 10,Quận Phú Nhuận, Hồ Chí Minh","Đồ ăn tươi , nhân viên phục vụ nhiệt tình",4190,foodee_3j33s3nn,10.796808,106.673216,Kichi Kichi Lẩu Băng Chuyền - Nguyễn Văn Trỗi,10.0,Gia Tuấn,1
29937,"197 Nguyễn Văn Trỗi, P. 10,Quận Phú Nhuận, Hồ Chí Minh","Mình đã đi ăn nhiều chi nhánh của Kichi Kichi rồi nhưng giờ mới review. Mình cực kì thích chi nhánh này nha. Nhân viên và anh quản lý cực kì dễ thương, chăm sóc khách rất kĩ luôn. Đồ ăn ngon và không gian thoải mái nưax. Nói chung là mình vẫn sẽ tiếp tục ủng hộ chi nhánh này 👍",4190,qunhnh0145,10.796808,106.673216,Kichi Kichi Lẩu Băng Chuyền - Nguyễn Văn Trỗi,10.0,Quỳnh Như,1
29939,"197 Nguyễn Văn Trỗi, P. 10,Quận Phú Nhuận, Hồ Chí Minh","Mình đi ăn ở đây cũng rất nhiều lần rồi, mà lần nào mình cũng thấy rất hài lòng về nơi này. Nhân viên thì thân thiện,chăm sóc khách rất là chu đáo, đồ ăn thì lúc nào cũng tươi ngon, giá cả thì hợp lý, những món nước uống  thì món nào cũng ngon nhưng mình thích nhất là nước gạo phúc bồn tử, mọi người nên dùng thử khi đến nơi này.Mình sẽ thường xuyên tới để ủng hộ nơi này.",4190,foodee_m646vv8d,10.796808,106.673216,Kichi Kichi Lẩu Băng Chuyền - Nguyễn Văn Trỗi,10.0,foodee_m646vv8d,1
29949,"197 Nguyễn Văn Trỗi, P. 10,Quận Phú Nhuận, Hồ Chí Minh","Hải sản tươi . Thịt bò bắt mắt . Nhân viên thân thiện , nhiệt tình .Đã từng dùng ở nhiều nhà hàng kichi khác nhưng ở đây làm cho mình cảm thấy như được dùng bữa tại nhà . Sẽ quay lại vào 1 ngày không xa .",4190,foodee_6581e0a2,10.796808,106.673216,Kichi Kichi Lẩu Băng Chuyền - Nguyễn Văn Trỗi,10.0,Nam Nguyễn,1
29954,"197 Nguyễn Văn Trỗi, P. 10,Quận Phú Nhuận, Hồ Chí Minh","Về đồ ăn : 
- Thịt bò ngon vãi chưởng !!! Bò mỹ thật đó trời ơi tin được không !! Bò trên chuyền là ba chỉ với nạc vai, do đông khách nên bàn gia đình tụi mình được dĩa bò với hải sản dùng thêm, thích ghê á !! Nhúng bò 10s là ăn bao mềm bao ngọt ! Một mình mình ăn hết 2/3 dĩa bò còn hai đứa kia ăn hải sản với rau nấm thôi :)))
- Nước lẩu hình như k cay có nấm, cua, cá cơm còn cay có tomyum và xuyên tiêu. Mình ngồi bàn gia đình nên có nồi 2 ngăn. Còn ngồi băng chuyền là nồi không ngăn. Mình lấy ty với xt. Tomyum chua cay kiểu thái còn xuyên tiêu cay nhức nách luôn các bạn ạ :) Đã thế thằng bạn mình múc lẩu không khéo nước hai bên tràn qua nhau , vừa ăn vừa khóc ròng luôn nhưng được cái ngon :))) 
- Quầy kichishi quá trời món, ăn hoài không hết ( hình như có sushi cơm, trứng cuộn, salat, kimchi, đồ chiên, ngêu hấp sữa, bánh bao kim sa, chè với sương sáo thì phải không nhớ nữa ...)
- Nước uống 800 loại không biết lựa loại nào luôn :)) nào là dâu rừng sơ ri thăng long rồi nước suối nước ép bia strongbow sake... sau một hồi nhìn giá mình quyết định chọn nước ngọt :))) Nước ngọt có coca với sprite, 30k 1 ly cũng to, mà hết là phải kêu thêm ly khác chứ không được refill nha .-. Tráng miệng có kem vani với dâu, mà 29k 1 ly lựng nhưng mà kem ngon nên thôi không buồn . 
Về không gian:
- Có 3 lầu. Lầu 1 là tính tiền, giữ trẻ với wc. Lầu 2 có bàn ăn và quầy kichishi . Lầu 3 chỉ có bàn ăn thôi. Mình ngồi lầu 2 nên lấy đồ ăn quầy shi cũng đỡ cực.
- Mình đi lúc 6h nên còn hơi vắng, lúc 7h hơn là đông lắm,xuống lầu đi wc thấy khách xếp hàng dài đợi có bàn ... may là mình đặt bàn trước, chứ không là đợi giống họ rồi :))
- Gương khắp nơi :)) ăn xíu quay sang ngắm mình có trôi son không cũng được. Nói chung  là duyệt :))
Về nhân viên :
- Kichi có cách chào gì đấy mình không hiểu :)) thằng bạn nói là chào bằng tiếng nhật. Vừa vào nhà hàng quản lí với nhân viên thay nhau chào to, trông mình như bà hoàng vãi chưởng :)) thân thiện ghê !
- Mặc dù là buffet nhưng nước chấm với nước lẩu k có sẵn châm liền tại bàn, mình cũng k biết tìm ở đâu nên phải nhờ nhân viên. Vắng khách thì dễ nhờ, đông khách thì khó, thấy nhân viên chạy như điên cũng tội, không dám nhờ :( mấy bạn ấy cũng như mình, đi làm cực lắm , thương ghê.
- Ở đây nhiều trai chân dài lắm các mẹ :) kichi gì cũng ăn được , chỉ không ăn được các anh nhân viên thôi. 
------------",4190,phynh,10.796808,106.673216,Kichi Kichi Lẩu Băng Chuyền - Nguyễn Văn Trỗi,10.0,Phynh 1903,1
29959,"197 Nguyễn Văn Trỗi, P. 10,Quận Phú Nhuận, Hồ Chí Minh","Mình đã thử nhiều chi nhánh của kichi nhưng mình thấy chi nhánh này rộng rãi thoáng nữa, đồ ăn thì ra liên tục nhiều món ko như 1 số cn ra rất ít món. Nhân viên ở đây dễ thương nhiệt tình và tư vấn cho nhóm mình lựa chọn combo cho phù hợp. Hy vọng sẽ có dịp quay lại ăn nữa",4190,hoangduy1401,10.796808,106.673216,Kichi Kichi Lẩu Băng Chuyền - Nguyễn Văn Trỗi,10.0,Hoàng Duy,1
